Co_code,Year,Years,Monthyear,Scrip_name,Compname,Scripcode,Isin,Bsegroup,Mcaptype,Bselistedflag,Nselistedflag,Mcap,Sectorcode,Sectorname,Industrycode,Industryname,Categoryname,Bsesymbol,Bsestatus,Nsestatus,Symbol,Listing,Statement,Companymode,Monthyear,Sectorcode,Industrycode,Income,Net Sales,Other Income,Total Income,Expenditure,Operating Expenses & Administrative Expenses,Miscellaneous Expenses,Interest,Employee Cost,Total Expenditure,Depreciation,Profit Before Tax,Tax,Fringe Benefit Tax,Deferred Tax,Extraordinary Items,Adjusted Net Profit,Adjustment Below Net Profit,P & L Balance Brought Forward,Appropriations,P & L Balance Carried Down,Dividend,Preference Dividend,Equity Dividend %,Dividend Per Share(rs),Other Operating Income,Operating Income - Premium,Cost Of Goods Sold,Changes In Inventory,Advertisement Expenses,R&d Expenses,Net Profit,Earnings Per Share,Earnings Per Share(adj),Book Value(adj),Book Value,Operating Income Sales,Less Pre Operative Expenses Capitalised,Operating Income Premium,Operating Profit,Operating & Administration Expenses,Minority Interest (before Tax),Fringe Benefit Tax,Minority Interest (after Tax),Profit To Loss Of Associate Company,Net Profit After Minority Interest & P&l Assoco,Equity Dividend (%),Eps Before Minority Interest (unit Curr),Eps Before Minority Interest (adj) (unit Curr),Eps After Minority Interest (unit Curr),Eps After Minority Interest (adj) (unit Curr),Sales Turnover,Excise Duty,Stock Adjustments,Raw Materials,Power & Fuel Cost,Other Manufacturing Expenses,Selling & Administrative Expenses,Statutory Appropriations,Ebidt,Promotors Holding,Promotors Holding(%),Government Holding,Government Holding(%),Pledged,Pledged(%),Banks & Financial Institutions,Banks & Financial Institutions(%),Fii,Fii(%),Other Dii,Other Dii(%),Insurance Companies,Insurance Companies(%),Mutual Funds,Mutual Funds(%),Others,Others(%),Total,Total(%)
233,2023-06,2023,Jun2023,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Jun2023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987898.0,54.1191,0.0,0.0,0.0,0.0,2015.0,0.0109,20036.0,0.1086,1322128.0,0.0,0.0,0.0,6500.0,0.0352,7116828.0,45.7262,17133277.0,54.13
233,2023-03,2023,Mar2023,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,S,Mar2023,00000047,00000106,0.0,486.77,7.12,495.11,0.0,0.0,7.79,12.23,177.97,460.74,4.36,17.78,0.0,0.0,0.0,0.3,17.48,0.41,49.68,0.0,67.87,0.0,0.0,10.0,1.0,27.92,0.0,420.68999999999994,1.22,0.0,0.0,17.78,9.63,9.63,84.64,84.64,458.84,0.0,0.0,22.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.77,0.0,1.22,143.12,23.64,75.96,32.26,0.0,34.370000000000005,9987898.0,54.1191,0.0,0.0,0.0,0.0,2015.0,0.0109,19770.0,0.1071,1269705.0,0.0,0.0,0.0,6500.0,0.0352,7169517.0,45.7276,17185700.0,54.13
233,2023-03,2023,Mar2023,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,C,Mar2023,00000047,00000106,0.0,486.77,7.12,495.11,0.0,0.0,7.8,12.23,177.97,460.75,4.36,17.77,0.0,0.0,0.0,0.3,17.47,0.41,49.66,0.0,67.84,0.0,0.0,0.0,1.0,27.92,0.0,420.68999999999994,1.22,0.0,0.0,17.77,0.0,0.0,84.62,84.62,458.84,0.0,0.0,22.13,0.0,0.0,0.0,0.0,0.0,17.77,10.0,9.63,9.63,9.63,9.63,486.77,0.0,1.22,143.12,23.64,75.96,32.26,0.0,34.36,9987898.0,54.1191,0.0,0.0,0.0,0.0,2015.0,0.0109,19770.0,0.1071,1269705.0,0.0,0.0,0.0,6500.0,0.0352,7169517.0,45.7276,17185700.0,54.13
233,2022-12,2022,Dec2022,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Dec2022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987898.0,54.1191,0.0,0.0,0.0,0.0,2015.0,0.0109,20103.0,0.1089,1258873.0,0.0,0.0,0.0,6500.0,0.0352,7180016.0,45.7258,17196532.0,54.13
233,2022-09,2022,Sep2022,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Sep2022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987898.0,54.1191,0.0,0.0,0.0,0.0,2485.0,0.0135,54073.0,0.29319999999999996,1161903.0,0.0,0.0,0.0,6520.0,0.0353,7242526.0,45.5389,17293502.0,54.132600000000004
233,2022-06,2022,Jun2022,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Jun2022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987898.0,54.1191,0.0,0.0,0.0,0.0,2485.0,0.0135,24980.0,0.1354,1208760.0,0.0002,0.0,0.0,6520.0,0.0353,7224762.0,45.6966,17246645.0,54.132600000000004
233,2022-03,2022,Mar2022,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,S,Mar2022,00000047,00000106,0.0,471.53,7.13,475.39,0.0,0.0,5.72,11.18,165.68,437.03,4.23,22.95,0.0,0.0,0.0,2.63,20.32,-0.1,26.83,0.0,49.68,0.0,0.0,0.0,0.0,23.12,0.0,404.23,-3.27,0.0,0.0,22.95,12.44,12.44,74.78,74.78,448.41,0.0,0.0,27.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.53,0.0,-3.27,156.1,21.66,60.79,27.07,0.0,38.36,9987898.0,54.1191,0.0,0.0,0.0,0.0,2485.0,0.0135,75544.0,0.4093,1195867.0,0.0002,0.0,0.0,6520.0,0.0353,7187091.0,45.4226,17259538.0,54.132600000000004
233,2022-03,2022,Mar2022,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,C,Mar2022,00000047,00000106,0.0,471.53,7.13,475.39,0.0,0.0,5.55,11.18,165.68,436.89,4.23,23.09,0.0,0.0,0.0,2.63,20.46,-0.1,26.67,0.0,49.66,0.0,0.0,0.0,0.0,23.12,0.0,404.23,-3.27,0.0,0.0,23.09,0.0,0.0,74.77,74.77,448.41,0.0,0.0,27.32,0.0,0.0,0.0,0.0,0.0,23.09,0.0,12.51,12.51,12.51,12.51,471.53,0.0,-3.27,156.1,21.66,60.79,27.1,0.0,38.5,9987898.0,54.1191,0.0,0.0,0.0,0.0,2485.0,0.0135,75544.0,0.4093,1195867.0,0.0002,0.0,0.0,6520.0,0.0353,7187091.0,45.4226,17259538.0,54.132600000000004
233,2021-12,2021,Dec2021,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Dec2021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987898.0,54.1191,0.0,0.0,0.0,0.0,2485.0,0.0135,87201.0,0.4725,1288923.0,0.0002,0.0,0.0,6520.0,0.0353,7082378.0,45.3594,17166482.0,54.132600000000004
233,2021-09,2021,Sep2021,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Sep2021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987898.0,54.1191,0.0,0.0,0.0,0.0,2535.0,0.0137,36960.0,0.2003,1341220.0,0.0002,0.0,0.0,6520.0,0.0353,7080272.0,45.6314,17114185.0,54.1328
233,2021-06,2021,Jun2021,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Jun2021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987498.0,54.1169,0.0,0.0,0.0,0.0,2535.0,0.0137,0.0,0.0,1489430.0,0.0002,0.0,0.0,6520.0,0.0353,6969422.0,45.8338,16965975.0,54.1306
233,2021-03,2021,Mar2021,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,C,Mar2021,00000047,00000106,0.0,451.11,2.83,446.09,0.0,0.0,4.83,13.6,161.12,387.96999999999997,4.11,40.42,0.0,0.0,0.0,0.01,40.410000000000004,-4.31,-9.44,0.0,26.67,0.0,0.0,0.0,0.0,30.55,0.0,368.96,-7.85,0.0,0.0,40.42,0.0,0.0,62.32,62.32,420.57,0.0,0.0,44.53,0.0,0.0,0.0,0.0,0.0,40.42,0.0,21.9,21.9,21.9,21.9,451.11,0.0,-7.85,127.69,21.29,58.86,14.18,0.0,58.13,9987498.0,54.1169,0.0,0.0,0.0,0.0,2535.0,0.0137,0.0,0.0,1534236.0,0.0002,0.0,0.0,6520.0,0.0353,6924616.0,45.8338,16921169.0,54.1306
233,2021-03,2021,Mar2021,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,S,Mar2021,00000047,00000106,0.0,451.11,2.83,446.09,0.0,0.0,4.84,13.6,161.12,387.95,4.11,40.44,0.0,0.0,0.0,0.01,40.440000000000005,-4.31,-9.31,0.0,26.83,0.0,0.0,0.0,0.0,30.55,0.0,358.77,-7.85,0.0,0.0,40.45,21.92,21.92,62.4,62.4,420.57,0.0,0.0,44.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.11,0.0,-7.85,127.69,21.29,48.67,24.34,0.0,58.15,9987498.0,54.1169,0.0,0.0,0.0,0.0,2535.0,0.0137,0.0,0.0,1534236.0,0.0002,0.0,0.0,6520.0,0.0353,6924616.0,45.8338,16921169.0,54.1306
233,2020-12,2020,Dec2020,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Dec2020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987498.0,54.1169,0.0,0.0,0.0,0.0,2535.0,0.0137,0.0,0.0,1471560.0,0.0002,0.0,0.0,6520.0,0.0353,6987292.0,45.8338,16983845.0,54.1306
233,2020-09,2020,Sep2020,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Sep2020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9973266.0,54.0398,0.0,0.0,0.0,0.0,2535.0,0.0137,0.0,0.0,1342823.0,0.0002,0.0,0.0,6520.0,0.0353,7130261.0,45.9109,17112582.0,54.0535
233,2020-06,2020,Jun2020,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Jun2020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9973266.0,54.0398,0.0,0.0,0.0,0.0,148292.0,0.8035,0.0,0.0,1425295.0,0.0002,0.0,0.0,6520.0,0.0353,6902032.0,45.1211,17030110.0,54.8433
233,2020-03,2020,Mar2020,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,S,Mar2020,00000047,00000106,0.0,387.3,6.13,406.21,0.0,0.0,6.6,15.91,164.81,376.71000000000004,4.3,9.29,0.0,0.0,0.0,-0.23,9.52,-8.93,-9.67,0.0,-9.31,0.0,0.0,0.0,0.0,47.69,0.0,352.5,12.78,0.0,0.0,9.29,5.03,5.03,42.82,42.82,339.61,0.0,0.0,13.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.3,0.0,12.78,107.22,21.95,58.52,17.62,0.0,29.5,9973266.0,54.0398,0.0,0.0,0.0,0.0,54735.0,0.2966,0.0,0.0,1492322.0,0.0002,0.0,0.0,6520.0,0.0353,6928562.0,45.6281,16963083.0,54.3364
233,2020-03,2020,Mar2020,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,C,Mar2020,00000047,00000106,0.0,387.3,6.13,406.21,0.0,0.0,6.6,15.91,164.81,376.74,4.3,9.260000000000002,0.0,0.0,0.0,-0.23,9.49,-8.93,-9.78,0.0,-9.44,0.0,0.0,0.0,0.0,47.69,0.0,352.5,12.78,0.0,0.0,9.26,0.0,0.0,42.75,42.75,339.61,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,9.26,0.0,5.02,5.02,5.02,5.02,387.3,0.0,12.78,107.22,21.95,58.52,17.64,0.0,29.47,9973266.0,54.0398,0.0,0.0,0.0,0.0,54735.0,0.2966,0.0,0.0,1492322.0,0.0002,0.0,0.0,6520.0,0.0353,6928562.0,45.6281,16963083.0,54.3364
233,2019-12,2019,Dec2019,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Dec2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9554263.0,51.7695,0.0,0.0,0.0,0.0,30447.0,0.165,0.0,0.0,1714359.0,0.0002,0.0,0.0,6520.0,0.0353,7149816.0,48.03,16741046.0,51.9345
233,2019-09,2019,Sep2019,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Sep2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9283805.0,50.304,0.0,0.0,0.0,0.0,3185.0,0.0173,0.0,0.0,1682741.0,0.0002,0.0,0.0,6520.0,0.0353,7479154.0,49.6432,16772664.0,50.3213
233,2019-06,2019,Jun2019,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,0,Jun2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9283805.0,50.304,0.0,0.0,0.0,0.0,139355.0,0.7551,0.0,0.0,1940401.0,0.0002,0.0,0.0,6520.0,0.0353,7085324.0,48.9054,16515004.0,51.0591
233,2019-03,2019,Mar2019,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,S,Mar2019,00000047,00000106,0.0,353.75,6.15,359.77,0.0,0.0,5.61,13.99,152.27,365.71,4.16,-24.09,0.0,0.0,0.0,0.26,-24.35,-1.04,15.46,0.0,-9.67,0.0,0.0,0.0,0.0,14.36,0.0,333.23,-0.13,0.0,0.0,-24.09,0.0,0.0,42.62,42.62,339.39,0.0,0.0,-19.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.75,0.0,-0.13,114.77,20.67,45.52,26.88,0.0,-5.9399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2019-03,2019,Mar2019,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,C,Mar2019,00000047,00000106,0.0,353.75,6.15,359.77,0.0,0.0,5.6,13.99,152.27,365.71,4.16,-24.1,0.0,0.0,0.0,0.26,-24.35,-1.04,15.35,0.0,-9.78,0.0,0.0,0.0,0.0,14.36,0.0,333.23,-0.13,0.0,0.0,-24.09,0.0,0.0,42.56,42.56,339.39,0.0,0.0,-19.94,0.0,0.0,0.0,0.0,0.0,-24.09,0.0,0.0,0.0,0.0,0.0,353.75,0.0,-0.13,114.77,20.67,45.52,26.88,0.0,-5.950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2018-03,2018,Mar2018,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,S,Mar2018,00000047,00000106,0.0,383.31,8.73,392.22,0.0,0.0,5.11,12.68,152.4,370.93,4.16,4.449999999999999,0.0,0.0,0.0,0.59,3.8600000000000003,-3.12,14.13,0.0,15.46,0.0,0.0,0.0,0.0,6.64,0.0,338.84000000000003,0.18,0.0,0.0,4.45,2.41,2.41,56.24,56.24,376.67,0.0,0.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.31,0.0,0.18,115.01,22.3,49.13,26.99,0.0,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2018-03,2018,Mar2018,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,C,Mar2018,00000047,00000106,0.0,383.31,8.73,392.22,0.0,0.0,5.1,12.68,152.4,370.93,4.16,4.449999999999999,0.0,0.0,0.0,0.59,3.8600000000000003,-3.12,14.03,0.0,15.35,0.0,0.0,0.0,0.0,6.64,0.0,338.84000000000003,0.18,0.0,0.0,4.45,0.0,0.0,56.18,56.18,376.67,0.0,0.0,8.61,0.0,0.0,0.0,0.0,0.0,4.45,0.0,2.41,2.41,2.41,2.41,383.31,0.0,0.18,115.01,22.3,49.13,27.0,0.0,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2017-03,2017,Mar2017,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,S,Mar2017,00000047,00000106,0.0,366.64,10.04,379.0,0.0,0.0,4.77,13.87,144.96,356.03,5.01,4.1,0.0,0.0,0.0,4.7,-0.6100000000000003,-3.6,13.64,0.0,14.13,0.0,0.0,0.0,0.0,6.27,0.0,327.24,2.32,0.0,0.0,4.09,2.22,2.22,55.52,55.52,360.37,0.0,0.0,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.64,0.0,2.32,118.86,20.27,43.15,24.03,0.0,22.979999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2017-03,2017,Mar2017,Harri. Malayalam,Harrisons Malayalam Ltd,500467,INE544A01019,T,Small Cap,Y,Y,467.04,00000047,Plantation & Plantation Products,00000106,Miscellaneous,Company,HARRMALAYA,Active,Active,HARRMALAYA,Y,Nutral,C,Mar2017,00000047,00000106,0.0,366.64,10.04,379.0,0.0,0.0,4.77,13.87,144.96,356.03,5.01,4.09,0.0,0.0,0.0,4.7,-0.6100000000000003,-3.6,13.54,0.0,14.03,0.0,0.0,0.0,0.0,6.27,0.0,327.24,2.32,0.0,0.0,4.09,0.0,0.0,55.46,55.46,360.37,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,4.09,0.0,2.22,2.22,2.22,2.22,366.64,0.0,2.32,118.86,20.27,43.15,24.04,0.0,22.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
